Author,Type,Year,OriginalAuthor,Source,Author2,Title,Text,Filename,Path
Andersen,Wikipedia,1987,Andersen,Wikipedia,Fleischer,Der kleine und der große Klaus,"Der kleine und der große Klaus

In einem kleinen Dorf wohnen zwei Männer mit Namen Klaus. Um sie voneinander zu unterscheiden, nennt man sie nach der Höhe ihres Vermögens den Großen und den Kleinen Klaus. Als Große Klaus eines Tages die reiche Gutsbesitzerstochter Dora heiratet und guter Laune ist, macht ihm der sehr arme Kleine Klaus ein Angebot. Weil sein Acker klein ist solle ihm der Große Klaus seine vier Pferde leihen, dann würde er schon sehr bald mit seiner Arbeit fertig sein und den Rest der Woche nur noch für ihn arbeiten. Dieser willigt ein, doch missfällt es ihm sehr, dass der Kleine Klaus am nächsten Tag überall verkündet, es wären seine Pferde. Kurzerhand macht er das Geschäft rückgängig und nimmt dem Kleinen Klaus die Pferde wieder weg. So muss er nun mit seinem eigenen, mageren Klepper den schweren Pflug ziehen. Als das Tier vor Erschöpfung zusammenbricht, bietet ihm ein Zigeuner zwei Taler für das Pferd. Da sich der Kleine Klaus nicht gleich entscheiden kann und erst später auf das Angebot zurückkommt, bietet ihm der Zigeuner nur noch ein altes Fell für das Tier. Enttäuscht packt er das Fell in seinen Beutel und macht sich auf den Weg nach Hause, denn es ist spät geworden.

Als er an einer Mühle vorbeikommt und es zu regnen beginnt, bittet er um Unterschlupf. Doch die Müllerin weist ihn ab, da sie angeblich allein ist und der Müller nicht im Hause. Als der Kleine Klaus aber heimlich durchs Fenster schaut, sieht er die Müllerin an einem reich gedeckten Tisch zusammen mit einem Liebhaber. Unerwartet kehrt der Müller vorzeitig zurück und die Müllerin versteckt ihren Liebhaber in einer Truhe und das schöne Essen im Ofen. Als der Müller den Kleinen Klaus vor dem Haus entdeckt, lädt er ihn mit zu sich ein. Dort setzt ihnen die Müllerin nur einen einfachen Haferbrei als Abendessen vor.

Während der Kleine Klaus widerwillig den Brei zu essen beginnt, kommt er gegen seinen Beutel, in dem die Tierhaut eigenartig knarrt. Der Müller wird neugierig und will wissen, was das war. Listig meint sein Gast, er hätte da einen kleinen Zauberer in seinem Sack, der ihm sagte, sie sollen nicht den Haferbrei essen, sondern lieber die leckeren Speisen, die er für sie in den Ofen gezaubert hätte. Der Müller sieht nach und findet eine gebratene Gans. Als der Sack ein weiteres Mal „spricht“, verrät er den beiden, dass er auch noch leckeren Rotwein hinter dem Kamin hätte. Der Müller ist begeistert und will wissen, ob der Zauber auch den Teufel herbeizaubern könne. Der Kleine Klaus erklärt, dass sein Zauberer alles könnte und wenn er den Teufel unbedingt sehen wollte, der würde in Gestalt des Küsters in der Truhe sitzen. Der Müller schaut in die Truhe und sieht dort tatsächlich jemanden, der wie der Küster des Dorfes aussieht. Nun will er den Zauberer unbedingt selber besitzen und bietet dem Kleinen Klaus einen Beutel Silbertaler für den Sack mit dem Zauberer drin. Klaus willigt ein und muss allerdings auch die Truhe mit dem „Teufel“ mitnehmen, die er ins Wasser werfen soll. Doch er lässt den Küster dann unterwegs frei.

Der Kleine Klaus kehrt als reicher Mann zurück. Als der Große Klaus erfährt, dass er das alles für ein altes Pferd eintauschen kann, bringt er seine vier schönen Pferde zu den Zigeunern, um sie ihnen zu verkaufen. Er tauscht sie gegen alle Felle ein, die sie haben und denkt er kann die Häute teuer in der Stadt verkaufen. Als das fehlschlägt ist er so wütend auf den Kleinen Klaus, dass er ihm sein Haus anzündet. Vergeblich bemüht sich der Kleine Klaus die Silbertaler unter dem Schutt zu finden. Mittellos kehrt er in einer Herberge ein, doch er hat sich einen Sack voll Asche mitgenommen. Den gibt er dem Wirt in Verwahrung und trägt ihm auf ja nicht hineinzusehen, sonst würde alles was darinnen ist zu Asche werden. Doch der Wirt kann nicht widerstehen und sieht, dass wirklich nur „noch“ Asche im Sack ist, schenkt er dem Kleinen Klaus als Ausgleich sein Wirtshaus und seine Tochter dazu.

Der Große Klaus wird so neidisch, dass er den Kleinen Klaus überfällt, in einen Sack steckt und in den Fluss werfen will. Da gerade die Zigeuner vorbeikommen, lenken sie ihn ab, befreien den Kleinen Klaus und bringen ihm sein altes Pferd als Hochzeitsgeschenk wieder. Zu seinen Hochzeitsgästen zählt auch das Müllerpaar und plötzlich fällt dem Kleinen Klaus ein, dass er seinen Silberschatz im Ofen versteckt hatte und dort kann er die Taler nun unversehrt wiederfinden.

Der Große Klaus wird inzwischen von Dora von seinem Hof gejagt.
",1987_Andersen_Wikipedia_Fleischer_Der_kleine_und_der_große_Klaus.txt,/content/drive/MyDrive/Märchen-Seminar/Korpus/Andersen/Wikipedia/1987_Andersen_Wikipedia_Fleischer_Der_kleine_und_der_große_Klaus.txt
Andersen,Wikipedia,1987,Andersen,Wikipedia,Burrell,Das Mädchen mit den Wunderhölzern,"Das Mädchen mit den Wunderhölzern

Molly möchte Haywood wieder mit seinem Sohn versöhnen. Sie meint, wenn dieser seinen Enkelsohn, den Sohn von Joe, sehen würde, würden sich beide wieder näherkommen. So macht sie sich mit ihm auf den Weg zum Haus der Duttons. Doch die Kinder verirren sich zunächst auf dem Weg. Währenddessen hat sich die aufgebrachte Menge der Obdachlosen vor Duttons Haus zum Protest gegen die Räumung versammelt. Als Joe aus dem Gefängnis kommt und seinen Sohn dort nicht findet, macht er sich ebenfalls auf zum Haus der Duttons. Dort kann er die aufgebrachte Menge zunächst beruhigen, doch dann greift ein Betrunkener zur Waffe, um Haywood Dutton zu erschießen. Doch Molly ist es gerade noch rechtzeitig gelungen, auch zum Haus der Duttons zu kommen. Als sie ein Streichholz anzündet, kann sie auf wundersame Weise einen Tumult verhindern und Dutton dazu bewegen, den Streit mit seinem Sohn Joe beizulegen. Haywood Dutton versöhnt sich wieder mit seinem Sohn und beschließt, die Häuser nicht zu verkaufen.
",1987_Andersen_Wikipedia_Burrell_Das_Mädchen_mit_den_Wunderhölzern.txt,/content/drive/MyDrive/Märchen-Seminar/Korpus/Andersen/Wikipedia/1987_Andersen_Wikipedia_Burrell_Das_Mädchen_mit_den_Wunderhölzern.txt
Andersen,Wikipedia,1986,Andersen,Wikipedia,Hartzell,Die Schneekönigin,"Die Schneekönigin

Eine Prophezeiung besagt, dass, wenn die Sterne des nördlichen Himmels aufs Neue geboren werden, derjenige, der mit dem schwarzen Schwert das Eis zerschlägt, das den kristallenen, grünen Stein aus der Krone der Dunkelheit bedeckt, in den Besitz des Steins kommen wird. Setzt er sich gar die Krone auf sein Haupt, so wird er zum Herrscher der Welt und nichts wäre mehr wie vorher. Das Wasser würde sich in Kristall verwandeln, die Sonne würde sich in Reif hüllen, der Mond würde zu Silber erbleichen und die Zeit würde stehenbleiben.

An einem Strand finden die Kinder Gerda und Kai beim Spielen in einer Düne eine Spieldose mit einer Ballerina und drei goldenen Knöpfen. Die Spieldose bekommt Gerda, Kai erhält die drei goldenen Knöpfe. Des Nachts wird Kai dann von der Schneekönigin geholt, die ihn mit ihrem fliegenden Pferdeschlitten in ihr Reich bringt. Unterwegs nimmt sie ihm die drei Knöpfe ab, die daraufhin zu glühen beginnen und so wirft sie die Kalte auf die Erde hinunter. Am nächsten Morgen ist Gerda betrübt über das Verschwinden Kais. Als sie auf der Straße einen von Kais Knöpfen findet, beschließt sie sich auf die Suche nach ihm zu begeben.

Mit einem Boot wird sie in das von einer einsamen Hexe beherrschte Wasserreich gelockt, wo Gerda mit Hilfe verhexter Zuckerherzen dazu gebracht wird ihr Vorhaben zu vergessen, damit die Einsame nicht so allein bleibt. Gerda kommt hinter das Geheimnis der Hexe und täuscht fortan nur vor die Zuckerherzen zu essen. Es erscheinen ihr die Rosenmädchen, die ihr erzählen, dass alle Mädchen die in das Reich der Hexe kommen, für diese tanzen und ihren Befehlen gehorchen müssen oder sie werden zu Rosen an den Wänden verwandelt. Außerdem raten sie Gerda sich davonzuschleichen während die Hexe schläft. Diese folgt dem Rat, wird erwischt, kann aber trotzdem entkommen, woraufhin die Einsame augenblicklich vergeht und die Rosenmädchen erlöst werden. Im Reich der Schneekönigin ist es der Kalten derweil gelungen, Kai zu einem eisigen Prinzen zu machen. Sie erzählt dem Eisprinzen, dass sie ihn mag und bittet ihn darum das Eis, das den grünen Stein bedeckt zu zerschlagen und ihr den Stein zu bringen, der auf der Krone der Dunkelheit kronend dieser wieder ihre alte Kraft verleihen würde, wodurch sie ihn zum Herrscher der Welt erheben könnte.

Gerda macht sich unterdessen weiter auf die Suche nach Kai und findet einen zweiten seiner Knöpfe. Sie wird auf ein Schloss hingewiesen, in dem er als Geliebter einer Prinzessin leben soll, findet dort aber heraus, dass es sich bei diesem Kai nicht um ihren Kai handelt. Von der Prinzessin bekommt sie eine neue Frisur, ein neues Kleid und ein Geschenk für Kai sowie auch ein paar Männer und Pferde für ihre weitere Reise mitgegeben. Die Gemeinschaft wird jedoch von Räubern überfallen, die Gerda entführen. Die Gaben der Prinzessin verliert sie an die Gesetzlosen, dafür aber findet sie in deren Lager Kais dritten Knopf. Als die Räuber schlafen, entwendet sie ein fliegendes Zauberrentier, womit sie sich in den Norden zum eisigen Reich der Schneekönigin begibt.

Auf dem Weg dorthin, wird Gerda durch die magischen Fertigkeiten der Kaltherzigen erst von ihrem Rentierschlitten und dann in eine Erdspalte gestoßen, wo sie der Zauberin des Nordens begegnet. Die der Schneekönigin Ebenbürtige erzählt Gerda, dass einst, als die Erde noch wirr und wüst war und Licht und Dunkelheit miteinander rangen, ein zauberkräftiger, grüner Stein aus der Krone der Dunkelheit in eine Quelle fiel, wo er zu Eis erstarrte. Die Schneekönigin trachtet danach den Kristallstein zurückzubekommen, weil sich ihre Macht ohne ihn langsam erschöpfen, sie mit ihm aber ewig währen würde. Jedoch kann es ihr nicht selbst gelingen sich den Stein aus der Quelle zu holen, da alles Wasser darin erstarren würde sobald sie ihr zu nahe käme. Jemanden durch dessen Hände Wärme strömt, einen Menschen, benötigt sie dafür. Also entführte sie Kai und machte ihn zum Eisprinzen, damit er mit dem schwarzen Schwert zu einer bestimmten Stunde das Eis auf der Quelle zerbricht. Gerda erfährt auch, dass, sollte sich Kai die Krone der Dunkelheit aufsetzen, er zu Eis erstarren würde. Dann gibt ihr die Zauberin noch einen weißen Tarnumhang und die mutige Gerda macht sich auf zur Schneekönigin.

Zum richtigen Zeitpunkt wird Kai von der Schneekönigin dazu gebracht das Eis auf der Quelle zu zerschlagen. Die kurz darauf eintreffende Gerda wird von der kalten Hexe enttarnt. Verzweifelt fasst Gerda Kais Hand, um ihn zum weglaufen zu bewegen, doch er Eisige zeigt keine Regung. Als die Hexe Gerda angreifen will, wirft ihr diese zwei von Kais Knöpfen entgegen, die sich durch die Macht des Guten, die ihnen innewohnt, in Feuerbälle verwandeln. Die Kalte aber hält das nicht lange auf und so wird Gerda eingefroren. Die Schneekönigin macht sich also daran die bekommene Krone auf ihr Haupt zu setzen, da erwacht Kai durch die schwachen Rufe Gerdas und den dritten seiner Knöpfe, der bei der Berührung mit Gerda in seiner Hand gelandet ist und mit der Hilfe des magischen Knopfes kann die dunkle Krone zerstört werden. Die Spieldose wird später wieder im Sand vergraben.
",1986_Andersen_Wikipedia_Hartzell_Die_Schneekönigin.txt,/content/drive/MyDrive/Märchen-Seminar/Korpus/Andersen/Wikipedia/1986_Andersen_Wikipedia_Hartzell_Die_Schneekönigin.txt
Andersen,Wikipedia,1968,Andersen,Wikipedia,Dunski,Ein uraltes Märchen,"Ein uraltes Märchen

Ein armer Puppenspieler präsentiert am Abend in einem Wirtshaus seine Künste. Zum Dank darf er frei essen und trinken. Was der Wirt nicht ahnt ist, dass seine Tochter am nächsten Morgen mit dem Puppenspieler fortgehen will, ist er doch ihr heimlicher Geliebter. Der Puppenspieler kann in der Nacht nicht einschlafen und so präsentieren ihm seine Puppen ein Märchenspiel:

Ein Soldat (in Gestalt des Puppenspielers) wurde aus der Armee entlassen und geht nun arm in die Welt. Er trifft auf eine Hexe, die ihm erzählt, dass in einem Brunnen reiche Goldvorkommen lagern. Sie lässt ihn in den Brunnen hinab, wo er das Gold in seinen Tornister sammelt. Die Hexe verspricht, ihn hochzuziehen, will jedoch zunächst das Gold zurück ans Tageslicht befördern. Entgegen ihrem Versprechen eilt sie mit dem Gold fort und lässt den Soldaten allein im Brunnen zurück. Über einen Trick gelangt dieser ans Tageslicht, holt die Hexe ein und besiegt sie. Er hat nun nicht nur seinen Tornister voll Gold – auch ein von der Hexe in einen Kater verwandelter Zauberer erhält sein ursprüngliches Aussehen wieder und schenkt dem Soldaten zum Dank ein magisches Feuerzeug.

Der Soldat kommt zu einem kleinen Königreich, in das er eingelassen wird, als der Torwächter seinen Reichtum bemerkt. Die folgenden Tage lebt der Soldat verschwenderisch und hat mit einem Mal viele falsche Freunde. Auf dem Marktplatz sieht er die hochmütige Prinzessin (in Gestalt der Wirtstochter), in die er sich sofort verliebt. Er wirbt um sie, wie viele andere Freier vor ihm, doch sie weist ihn wie alle anderen zurück. Dies verursacht bei ihrem Vater (in Gestalt des Wirts) großen Verdruss, hat das Königreich doch kein Geld mehr und ist auf einen reichen Ehemann für die Prinzessin angewiesen. Dem Soldaten geht bald das Geld aus, sodass er in das schäbigste Hotel des Königreichs ziehen muss. Hier macht er auch Bekanntschaft mit dem Prinzen eines noch kleineren Königreiches, der ebenfalls vergeblich um die Prinzessin geworben hatte. Als dem Soldaten die einzige Kerze ausgeht, erinnert er sich an sein Feuerzeug. Beim Zünden steht plötzlich der gute Zauberer vor ihm und erklärt, dass er vom Feuerzeug gerufen ihm nun jeden Wunsch erfüllen müsse. Der Soldat wünscht sich die Prinzessin her und tatsächlich fährt kurze Zeit später das Himmelbett mit der schlafenden Prinzessin in die Stube des Soldaten. Die Schlafende erwacht und glaubt, sie träume. So lässt sie sich auch auf einen Spaziergang mit dem Soldaten über die Dächer des Königreiches ein und ist erfreut, als er ihr den gewünschten Schnee im Sommer herbeizaubert. Als er sie küssen will, erkennt sie jedoch, dass dies kein Traum sein kann und geht empört davon. Ihr Bett fährt zurück ins Schloss, wo die Prinzessin erwacht und ihrem Vater von dem merkwürdigen Traum erzählt.

Der Vater hat bald genug von den Befindlichkeiten der Tochter, also ordnet er eine Hochzeit an. Die Prinzessin besteht darauf, märchentraditionsgemäß alle Freier zu testen und stellt jedem eine knifflige Frage. Nur der Soldat kann sie mithilfe des Zauberers richtig beantworten und darf nun die Prinzessin heiraten. Die jedoch befiehlt, ihn ins Gefängnis zu werfen, da er sie in der Nacht auf den Dächern habe küssen wollen. Als der König erfährt, dass der Soldat kein Geld mehr hat, stimmt er der Verhaftung zu. Im Gefängnis bemerkt der Soldat, dass das rettende Feuerzeug noch in seinem Hotelzimmer liegt. Er beauftragt den Prinzen, es zu holen, welcher noch rechtzeitig zu der kurzen Gerichtsverhandlung erscheint, in der bereits die Hinrichtung des Soldaten beschlossen wurde. Der Zauberer löst unsichtbar die Fesseln des Gefangenen, kettet damit den König an und zaubert ihm eine große Nase. Seine Tochter möchte diesem Schicksal entgehen, also willigt sie ein und ihre Heirat mit dem Soldaten wird in die Wege geleitet. Der Zauberer sieht seine Aufgabe als erfüllt an und verlangt sein Feuerzeug zurück. Auch der Prinz geht, um sich eine neue Geliebte zu suchen. Der Soldat aber erkennt letztendlich, dass eine Ehe mit der Prinzessin nicht sinnvoll wäre, da sie ihn nicht liebt. Er trennt sich kurze Zeit vor der Eheschließung von ihr und geht nach einem Abschiedskuss. Nun fühlt die Prinzessin, dass auch sie ihn liebt, und eilt ihm nach, woraufhin es zum guten Ende kommt.

Der Puppenspieler erwacht im Wirtshaus und die Wirtstochter erscheint. Sie eröffnet ihm, dass sie nicht mit ihm kommen könne. Sie sei im Ort verwurzelt und könne ihren Vater nicht allein zurücklassen. Der Puppenspieler versteht sie und geht mit seinem Puppentheater davon.
",1968_Andersen_Wikipedia_Dunski_Ein_uraltes_Märchen.txt,/content/drive/MyDrive/Märchen-Seminar/Korpus/Andersen/Wikipedia/1968_Andersen_Wikipedia_Dunski_Ein_uraltes_Märchen.txt
Andersen,Wikipedia,1971,Andersen,Wikipedia,Küchenmeister,Der kleine und der große Klaus,"Der kleine und der große Klaus

Der kleine Klaus ist ein Kleinbauer, lebt mit seiner Frau und seinen sieben Kindern in ärmlichen Verhältnissen. Von Montag bis Samstag arbeitet er auf dem Hof des Großen Klaus, der ein Großbauer ist. Nur am Sonntag leiht ihm der Große Klaus zwei Pferde, so dass der Kleine Klaus mit ihnen und seinem eigenen Pferd Hans sein Feld bestellen kann.

Er treibt sie an, indem er „Hüh, alle meine Pferde, hüh!“ ruft. Damit verärgert er wiederholt den Großen Klaus, bis dieser das Pferd vom Kleinen Klaus mit einem Stein erschlägt. Um die Familie weiterhin ernähren zu können, beschließt der Kleine Klaus, die Haut seines Pferdes auf dem Markt zu verkaufen.

Auf dem Weg dorthin möchte er aufgrund des starken Regens im Haus des Müllers übernachten, aber nur dessen Frau ist dort und schickt ihn weg. Er kriecht deswegen auf den Boden der Scheune und beobachtet von dort, wie die Müllersfrau den Küster, mit dem sie ein Verhältnis hat, empfängt und ihm ein üppiges Essen vorsetzt. Als der Müller unerwartet nach Hause kommt, versteckt die Müllerin das Essen im Ofen und den Küster in einer Truhe.

Der Kleine Klaus bittet den Müller um ein Nachtlager und etwas zu essen; dieser empfängt ihn. Seinen Sack, in dem das Pferdefell ist, stellt der Kleine Klaus unter den Tisch. Er behauptet, darin wäre ein Zauberer und beweist es, indem er vorhersagt, dass sich Braten und Kuchen im Ofen befinden und sogar ""der Teufel"" in der Truhe sitzt. Der Müller ist davon so beeindruckt, dass er dem Kleinen Klaus für dessen Sack reichlich Waren sowie die Truhe und einen Scheffel Geld überlässt. Während des Nachhauseweges lässt der Kleine Klaus den Küster frei, der ihm aus Dankbarkeit seine Schuhe schenkt.

Wieder daheim bittet er den Großen Klaus um ein Scheffelmaß, und nachdem dieser daraufhin mitbekommt, wie viel Geld der Kleine Klaus scheinbar für das Pferdefell vom toten Hans bekommen hat, erschlägt er daraufhin seine eigenen Pferde. Anschließend versucht er, die Felle teuer auf dem Markt zu verkaufen, wird aber wegen seiner Preisvorstellungen verjagt.

Wütend versucht er, den Kleinen Klaus in einem Sack im Fluss zu ertränken. Zuvor möchte er sich in der Kirche ""seelisch stärken"", lässt den Sack davor stehen, und so befreit der vorbeikommende Schäfer den Kleinen Klaus. Sie füllen Steine in den Sack, so dass der Große Klaus denkt, er hätte seinen Feind tatsächlich in den Fluss geworfen.

Wenig später findet er diesen allerdings unversehrt auf einer Wiese neben der Schafherde. Der Kleine Klaus berichtet, ihm wäre auf dem Grund des Flusses eine Fee begegnet, die ihm die Tiere geschenkt hätte. Weil der Große Klaus dies auch möchte, geht er in den Fluss und ertrinkt.
",1971_Andersen_Wikipedia_Küchenmeister_Der_kleine_und_der_große_Klaus.txt,/content/drive/MyDrive/Märchen-Seminar/Korpus/Andersen/Wikipedia/1971_Andersen_Wikipedia_Küchenmeister_Der_kleine_und_der_große_Klaus.txt
Andersen,Wikipedia,1976,Andersen,Wikipedia,Hofman,Die kleine Meerjungfrau,"Die kleine Meerjungfrau

Meereswelt
Die Erdkugel umspült das kreisende Wasser – geleitet vom strengen Auge des Meerkönigs. An der tiefsten Stelle der See, wo nur noch wilde Klippen aus dem Wasser ragen wohnen die Nixen. Am Meeresgrund spielen im Sand die beiden jüngsten Töchter des Meerkönigs mit glänzenden Perlen wie mit Murmeln. Die Ältere von den beiden hat heute Geburtstag, die Jüngere ist die kleine Meerjungfrau. Die Jüngere verliert das übermütige Perlenspiel und muss singen. Ihr Vater gesellt sich zu ihnen. Die Stimme der kleinen Nixe ist bezaubernd. Sie singt:

„Um Mitternacht/Läuten von fern/Glocken zu Hochzeit./Da kommt die Braut/ Schneeweiß wie aus Meerschaum ihr Kleid./Denn der König wird/Heiraten heut/Stolz naht der König/Sie seufzt voll Kummer./Ja, das wird für sie Liebe voller Trauer. Blumen im Schloss/Prachtvoll das Fest/Und wie ein Strom/ Fließt süßer Wein,/Den man von ganz weit her gebracht./Aber vergebens/ Wartet die Braut/Alle sofort an Deck/ Leb wohl mein Liebling/Ja, das wird für sie Liebe voller Trauer. Stürmisch die See/Da bricht der Mast/So treibt das Schiff/Hilflos dahin/Keiner kann sich retten – zu spät./Unten am Strand/Wartet die Braut/Weint sich die Augen aus/Niemals kommt er wieder./Ja, das war für sie Liebe voller Trauer.“

Schiff
Während des Liedes hat der Meereskönig in den zauberischen allsehenden Stein seines Ringes geblickt, er hat seine Macht spielen lassen und ein Schiff ist an den Klippen zerschellt – die sinkende Fracht gleitet sanft herab. Es ist das Geschenk für das Geburtstagsnixchen. Die beiden Schwestern spielen in heller Freude mit den Schätzen: Bildrollen Japanischer Druckgraphik, Stoffe – eine blutrote Rose wird der kleinen Seejungfrau geschenkt. Sie steckt sie ins blaue Haar.

Das Fest
Das Geburtstagsfest beginnt. Es ist auch der Tag, an dem die ältere Schwester das erste Mal an die Wasseroberfläche darf. Und sie wird den Kronprinz des Sargassomeeres heiraten. Die große Familie und die verheirateten Schwestern werden aus allen Königreichen der Meere erwartet. Die kleine Seejungfrau verzehrt sich nach Berichten von der Erde. Alle Schwestern und die alte Großmutter werden befragt. Die Königin vom Nordmeer schwärmt für das Nordlicht, die vom gelben Meer stöhnt über Feuer und Krieg der Menschen. Die Großmutter erzählt von fliegenden, singenden Fischen und Blumen und Schafen und einem Schafhirtprinzen. Da fragt die kleine Nixe auf einmal nach dem Verbleib ihre Mutter, die doch auch 300 Jahre alt werden kann. Aber die Frage nach der Königin aller Meere wird übergangen. Das Fest verläuft anmutig und schön. Sehnsuchtsvoll blickt die kleine Nixe ihrer älteren Schwester nach, als diese an die Oberfläche schwimmt.

Der Froschprinz
Weniger begeistert ist die kleine Nixe von dem zugleich hochmütigen wie kriecherischen Prinzen, der ihr eines Tages zum Gatten bestimmt ist. Es ist der Prinz des Meeres der untergehenden Sonne. Sie vergleicht sein Aussehen mit einem Frosch. Aber er weckt in ihr die Neugier nach einer Grotte. Heimlich läuft sie dorthin und findet aber kein Fenster zur oberen Welt, sondern eine bizarre Meerschaum-Skulptur ihrer schönen Mutter. Ihr Vater überrascht sie, aber er bestraft sie nicht, auch wenn er die Neugier der Nixe mit der Neugier ihrer Mutter vergleicht.

Drei Steine
Zeit ist vergangen – das Fest der Jüngsten steht bevor. Die Großmutter erzählt von der Erde, der Sonne, von den Menschen, von den Bäumen und auch vom gefährlichen Kuss eines Menschen. Die große königliche Meeresfamilie kommt zusammen. Die kleine Nixe trägt eine Kette mit drei kostbaren Steinen: Der Rote war ein Geschenk ihrer Mutter, den Schwarzen hat sie im Inneren eines Meeresvulkans gefunden, den Weißen bei der Behausung einer Meereshexe. Den roten Stein gibt es nur zweimal auf der Welt: Den einen behielt die Königin und den anderen schenkte sie ihrer Jüngsten – mit dem Stein sind Stürme zu besänftigen. Alle begehren wieder die wunderschöne Stimme der kleinen Nixe zu hören und sie beginnt zu singen:

„Weiß ist der erste Stein,/Blendet die Sinne/ Rot ist der zweite/Er verschließt die Lippen/ Schwarz ist dann der dritte/Er versteinert Herzen/ Und wer so versteinert ist,/Der spürt nie mehr Schmerzen.“

Der Prinz
Während die Nixe singt, segelt oben das Schiff eines jungen Prinzen. Auch er hat Geburtstag. Als er die Stimme hört, nimmt er voll Sehnsucht Kurs auf die gefährlichen Klippen. Er will die Sängerin sehen. Aus der Tiefe des Meeres eilt die Schar der königlichen Meeresfamilie an die Wasseroberfläche um die kleine Nixe zu begleiten – dort feiert man auf dem Schiff den Geburtstag des Prinzen mit einem prächtigen Feuerwerk. Staunend sieht die kleine Meerjungfrau die Schönheit der Lichter und die Schönheit des Prinzen. Das Schiff beginnt zu kentern. Da schleicht die Nixe sich davon und schwimmt, um den Prinzen zu retten. Sie schwimmt lange mit dem Bewusstlosen und bringt ihn an einen Strand. Aber sie muss wieder ins Meer zurück, da sie sich sonst in Meeresschaum auflöst. Erst als eine Schar von Erdenmädchen an Land fröhlich herbeireitet und den Prinzen findet erwacht der Schöne. Eine bezaubernde Dunkelhaarige hat ihn geküsst. Er fühlt sich durch sie gerettet. Kummervoll schwimmt die kleine Meerjungfrau zurück ins Meer.

Königin aller Meere
Der Meerkönig empfängt seine Lieblingstochter streng. Sie fragt nach dem Erdenprinz und er berichtet, dass er jetzt in sein Land gebracht wird, aber immer an die dunkelhaarige Schöne denken muss. Für die kleine Meerjungfrau hat der König die Vorstellung, in einem halben Jahr solle sie den ihr bestimmten Meerprinzen von der untergehenden Sonne heiraten. Dann will der Meerkönig die kleine Nixe zur Königin aller Meere machen. Doch die Seejungfrau bleibt traurig. Als der Tag des Festes gekommen ist, flüchtet sie und läuft zu der Meerhexe, um von ihr menschliche Gestalt zu erhalten. Die Böse will ihr helfen, um der Nixe zu schaden, aber den roten Stein will sie nicht als Belohnung – den hat sie schon bekommen von der Mutter der kleinen Nixe. Die Hexe will die vollkommene Stimme der Nixe. Das Meermädchen wird ein stummes, aber bildschönes Menschenkind. Mit dem Lied von den Steinen, das den Prinzen mit Sehnsucht erfüllte, verliert sie ihre Stimme. Wenn der Prinz aber eine andere liebt, wird ihr das Herz brechen und sie wird sich in Meeresschaum auflösen.

Brautwahl
In dem von der Wildheit des Meeres heimgesuchten Land des Prinzen ist Brautschau. Die Staatsfinanzen sind durch die aufgewühlte Natur zerrüttet. Die Prinzessinnen aus vielen reichen Ländern tanzen im Garten. Der Prinz wandelt einsam am Strand. Da wird die bildschöne Seejungfrau in Menschengestalt aus dem Meer geworfen. Der Prinz glaubt seinen Augen nicht zu trauen. Aber er wendet sich ganz der Schönen zu. Die Prinzessinnen reisen ab. Auf das innere Flehen der kleinen Nixe füllen sich wieder die Fischernetze. Die Stürme schweigen. In Muscheln finden sie Perlen, die die Finanzen des Prinzen sichern und retten, auch Schiffe laufen wieder ein. Aber das Meer färbt sich zuweilen blutrot (nachdem sie ihre blutigen Füße im Meer reinigen will). Der Prinz ist bezaubert von der Meeresprinzessin. Er berichtet ihr von den Nixen-Legenden, die sich um sie ranken und die er für schöne Märchen hält. Aber er gesteht dem Mädchen auch seine Liebe zu der Dunkelhaarigen, von deren Verbleib er aber nichts weiß. Es scheint, als würde er sich immer mehr der stummen Meeresschönen zuneigen.

Die Prinzessin des Südreichs
Die Ratgeber veranlassen den Prinzen zu einem Brautbesuch im reichen fernen Südreich. Er will zunächst nicht und nimmt seine Nixe sogar mit auf die Reise. Aber als er vor der Prinzessin des Südreiches steht, erkennen sich die beiden. Es ist die schöne Dunkelhaarige und überglücklich gestehen sie sich ihr Wiederfinden. Das Meermädchen steht benommen. Auf dem Schiff segelt das Hochzeitspaar zurück in das Reich des Prinzen. Alles liegt in Zauberschlaf. Die kleine Meerjungfrau hat aus dem Wasserreich ein Messer, damit soll sie den Prinzen noch vor Sonnenaufgang umbringen – dann kann sie wieder Nixe werden. Ratlos steht sie mit dem Dolch vor dem schlafenden Liebespaar. Die Stimme des Meervaters mahnt zur Eile und drängt, das Schiff müsse in jedem Fall an den Klippen zerschellen. Das Meermädchen neigt sich über den Prinzen – doch nur um ihn zu küssen. Das Messer gleitet ins Meer. Die königliche Meeresfamilie sieht dies voll Schrecken von weitem. Das Meermädchen stürzt sich mit einem Schrei in die Fluten und löst sich in Meeresschaum auf. Aus dem Wasser entfalten sich Seeblumen, die das Schiff schützend umblühen. Vom Schrei erwachen der Prinz und seine Braut. Er fragt nach der Nixe. Staunend sehen die beiden das blühende Meer. Ratlos steht der Meereskönig und das Meer rauscht – befreit erhebt sich darüber der Gesang des Meermädchens.
",1976_Andersen_Wikipedia_Hofman_Die_kleine_Meerjungfrau.txt,/content/drive/MyDrive/Märchen-Seminar/Korpus/Andersen/Wikipedia/1976_Andersen_Wikipedia_Hofman_Die_kleine_Meerjungfrau.txt
